season,episode,speaker,id,scene,deleted,num_words
9,20,Jim,993076,509,False,239
9,20,Kevin,583730,251,False,80
9,20,Nellie,1167588,475,False,286
9,20,Oscar,116630,22,False,14
9,20,Pam,1284878,603,False,277
9,20,Pastor,58502,45,False,56
9,20,Pete,233706,130,False,19
9,20,Phillip,58332,15,False,1
9,20,Producer,350645,207,False,40
9,20,Production Assistant,58432,32,False,19
9,20,Robert,116641,22,False,23
9,20,Stanley,116639,22,False,15
9,20,Toby,407986,37,False,44
9,20,Woman,175044,66,False,34
9,21,Andy,3991016,2072,False,1059
9,21,Angela,1763359,1198,False,387
9,21,Clark,469047,184,False,162
9,21,Creed,117318,51,False,34
9,21,Darryl,647008,502,False,127
9,21,David Wallace,2169987,950,False,414
9,21,Dwight,3168899,1636,False,655
9,21,Erin,527939,238,False,143
9,21,Esther,58620,24,False,9
9,21,Jim,3696713,1794,False,569
9,21,Kevin,763136,411,False,137
9,21,Meredith,58724,36,False,15
9,21,Nellie,293467,168,False,117
9,21,Oscar,1116730,751,False,209
9,21,Pam,1760079,851,False,142
9,21,Pete,293220,122,False,59
9,21,Phyllis,235045,155,False,44
9,21,Sensei,644682,256,False,145
9,21,Stanley,235106,166,False,52
9,21,Toby,411586,301,False,30
9,22,Aaron Rodgers,236977,216,False,39
9,22,Andy,2601143,1752,False,603
9,22,Angela,2309969,2060,False,272
9,22,Angela & Oscar,118148,70,False,3
9,22,Bartender,237497,280,False,31
9,22,Camera Crew,59147,41,False,5
9,22,Casey,1299290,742,False,162
9,22,Check-in guy,414255,323,False,58
9,22,Clark,295716,219,False,62
9,22,Clay Aiken,118485,108,False,19
9,22,Creed,236606,168,False,68
9,22,Darryl,1774149,1271,False,324
9,22,Dwight,5144106,3466,False,1202
9,22,Erin,1300974,849,False,169
9,22,Esther,236491,152,False,46
9,22,Everyone,58941,18,False,8
9,22,Glenn,59036,32,False,7
9,22,Hank,59074,37,False,2
9,22,Jim,5260493,3413,False,1056
9,22,Jim & Dwight,118106,68,False,5
9,22,Kevin,1775375,1392,False,261
9,22,Mark McGrath,236020,112,False,134
9,22,Meredith,532174,370,False,87
9,22,Oscar,1656926,1280,False,282
9,22,Pam,2009532,1281,False,258
9,22,People in line,59219,52,False,4
9,22,Pete,236144,128,False,11
9,22,Philip,58903,6,False,1
9,22,Phillip,177638,151,False,3
9,22,Phyllis,414374,341,False,65
9,22,Santigold,236971,216,False,32
9,22,Soldier,59063,36,False,21
9,22,Stanley,236695,182,False,54
9,23,All,596018,409,False,43
9,23,Andy,1846820,1212,False,430
9,23,Angela,1371078,1004,False,272
9,23,Bill Hader,237832,72,False,17
9,23,Buyer,119667,172,False,9
9,23,CameraMan,118780,2,False,12
9,23,Carol,59818,86,False,9
9,23,Carol Stills,59815,86,False,4
9,23,Casey Dean,59452,16,False,7
9,23,Clark,178611,90,False,20
9,23,Creed,478802,770,False,168
9,23,Crowd,59420,6,False,2
9,23,Dakota,178892,146,False,27
9,23,Darryl,1132810,919,False,177
9,23,David Wallace,119521,143,False,40
9,23,Dwight,4529068,2993,False,1115
9,23,Ed,119484,138,False,16
9,23,Erin,656616,656,False,129
9,23,Guy,119080,64,False,13
9,23,Jakey,238332,152,False,15
9,23,Jim,4355805,4013,False,786
9,23,Joan,298510,305,False,55
9,23,Kelly,716982,849,False,141
9,23,Kevin,1850355,1823,False,282
9,23,Malcolm,178355,44,False,28
9,23,Man,59670,53,False,4
9,23,Man 1,59673,54,False,12
9,23,Man 2,119372,114,False,14
9,23,Man 3,59689,58,False,15
9,23,Meredith,894144,670,False,158
9,23,Michael,119549,152,False,23
9,23,Minister,119509,142,False,49
9,23,Moderator,119397,118,False,54
9,23,Mose,119274,87,False,8
9,23,Nellie,536491,426,False,138
9,23,Oscar,1073186,869,False,219
9,23,Pam,2687588,2993,False,885
9,23,Pete,179297,224,False,23
9,23,Photographer,59851,91,False,22
9,23,Phyllis,1013676,833,False,151
9,23,Rachel,417020,254,False,28
9,23,Ravi,418326,519,False,73
9,23,Ryan,896258,1073,False,160
9,23,Seth Mayers,178374,54,False,34
9,23,Stanley,477521,458,False,94
9,23,Stripper,297836,185,False,36
9,23,Toby,774912,605,False,108
9,23,Usher,59711,62,False,3
9,23,Val,179416,255,False,19
9,23,Woman,59845,88,False,6
9,23,Woman 1,59677,55,False,34
9,23,Woman 2,119366,112,False,32
9,23,Woman 3,59691,59,False,12
9,23,Woman 4,119389,120,False,37
9,23,Zeke,118886,24,False,8
